ID_objet;Date;Heure;Longitude;Latitude;Categ;Ss_categ;Etat;Quantite
1249;03/11/16;15:39:03;1,38416068;43,53162978;Ameublement;Table;Bon;3
1250;26/06/17;22:48:41;1,433732445;43,53876639;Vetement/textile;Homme;Reparable;1
1251;12/09/17;06:15:45;1,386710769;43,60359152;Divers;NULL;Abime;3
1252;16/12/16;21:25:23;1,367607877;43,5658207;Materiaux;Bois;Reparable;4
1253;06/06/17;07:50:05;1,481426393;43,65724757;Electronique;Telephonie;Reparable;3
1254;08/07/17;11:11:08;1,345415438;43,57676882;Materiaux;Feraille;Bon;2
1255;14/04/17;02:05:56;1,460292915;43,60515073;Electronique;Ordinateur;Bon;1
1256;22/08/17;23:38:35;1,48536093;43,58727941;Ameublement;Fauteuil;Reparable;3
1257;17/01/17;19:56:29;1,395178046;43,61070781;Electronique;Ordinateur;Abime;2
1258;03/10/16;18:15:44;1,488851643;43,56912731;Vehicules;Autres;Abime;3
1259;19/01/17;21:02:50;1,429970288;43,62018441;Materiaux;Carton;Reparable;1
1260;19/10/16;17:06:01;1,417218629;43,62765937;Electronique;Jeux videos;Bon;2
1261;20/09/16;14:51:54;1,47463258;43,54029536;Vetement/textile;Homme;Inconnu;2
1262;15/05/17;09:40:08;1,402503789;43,65635982;Materiaux;Carton;Bon;3
1263;25/07/17;12:55:07;1,355407297;43,62992638;Decos;NULL;Abime;2
1264;01/01/17;12:54:19;1,398006733;43,53318379;Electronique;Telephonie;Abime;4
1265;30/10/16;04:28:01;1,408850625;43,65168469;Vetement/textile;Homme;Abime;4
1266;13/04/17;14:45:23;1,389963515;43,54086501;Decos;NULL;Reparable;3
1267;21/04/17;07:30:55;1,40221583;43,56503199;Ameublement;Fauteuil;Bon;3
1268;08/09/16;22:30:15;1,420458957;43,65717587;Vehicules;Autres;Abime;1
1269;01/01/17;16:56:47;1,382048288;43,57266091;Electromenager;NULL;Reparable;4
1270;05/09/16;22:38:48;1,444563304;43,55595275;Vehicules;Pieces detaches;Bon;3
1271;11/11/16;14:02:23;1,386601075;43,54990719;Vetement/textile;Femme;Inconnu;4
1272;09/10/16;10:47:38;1,346423883;43,63212302;Materiaux;Bois;Reparable;4
1273;30/04/17;21:12:29;1,397339859;43,53136753;Ameublement;Literie;Bon;1
1274;03/12/16;23:11:41;1,380389242;43,65099522;Materiaux;Carton;Inconnu;2
1275;18/06/17;21:21:37;1,422898567;43,63497324;Outils;NULL;Abime;2
1276;30/11/16;18:28:53;1,489785434;43,62943956;Materiaux;Carton;Bon;2
1277;03/03/17;01:42:17;1,455777587;43,56730266;Vehicules;Pieces detaches;Abime;3
1278;13/10/16;22:13:31;1,477398515;43,61469791;Ameublement;Fauteuil;Inconnu;1
1279;08/12/16;23:25:52;1,48051458;43,63978555;Vehicules;Pieces detaches;Inconnu;3
1280;06/08/17;13:18:04;1,359514589;43,55681122;Vehicules;Autres;Reparable;2
1281;04/04/17;18:58:21;1,509240073;43,55845898;Vehicules;Velos;Inconnu;4
1282;31/08/17;11:26:56;1,441907181;43,53199607;Electronique;Telephonie;Inconnu;2
1283;11/01/17;12:16:37;1,368033065;43,65014407;Electronique;Jeux videos;Inconnu;1
1284;10/02/17;07:17:57;1,412832523;43,54603408;Ameublement;Chaise;Bon;4
1285;09/09/17;22:24:04;1,49136492;43,65075371;Vehicules;Velos;Inconnu;3
1286;14/08/17;13:19:21;1,456051512;43,61016897;Ameublement;Table;Abime;4
1287;10/12/16;08:41:13;1,43396844;43,54837996;Vehicules;Autres;Inconnu;3
1288;27/04/17;20:58:39;1,480440444;43,54391642;Ameublement;Fauteuil;Bon;4
1289;03/07/17;23:27:06;1,350101052;43,6081249;Vetement/textile;Homme;Inconnu;1
1290;24/04/17;02:50:27;1,40220845;43,65679406;Electronique;Jeux videos;Inconnu;4
1291;17/09/16;11:06:29;1,475362533;43,57241309;Electronique;Telephonie;Reparable;4
1292;21/03/17;11:06:38;1,432258436;43,63138225;Outils;NULL;Reparable;2
1293;05/02/17;04:55:01;1,348829381;43,64656641;Vehicules;Autres;Reparable;3
1294;18/11/16;04:45:16;1,418787032;43,63886448;Vehicules;Autres;Reparable;4
1295;08/07/17;06:29:22;1,378136816;43,55180613;Vehicules;Autres;Inconnu;4
1296;09/01/17;03:24:27;1,50257598;43,56556225;Divers;NULL;Reparable;4
1297;02/10/17;17:41:36;1,392317948;43,60949372;Ameublement;Table;Bon;4
1298;24/12/16;22:13:08;1,452970659;43,54304474;Vehicules;Pieces detaches;Inconnu;3
1299;04/04/17;19:01:07;1,471230053;43,6418563;Ameublement;Literie;Inconnu;3
1300;25/06/17;19:28:09;1,359894036;43,59019657;Divers;NULL;Inconnu;3
1301;22/02/17;06:45:01;1,388214398;43,63814469;Electromenager;NULL;Inconnu;3
1302;06/09/17;07:33:29;1,421508772;43,58334604;Ameublement;Chaise;Abime;2
1303;09/09/17;03:40:33;1,499047817;43,62837174;Electronique;Jeux videos;Reparable;4
1304;10/04/17;06:30:02;1,370408199;43,60913452;Vetement/textile;Homme;Inconnu;1
1305;28/08/17;01:40:22;1,421852305;43,58734666;Vehicules;Velos;Abime;1
1306;28/05/17;01:21:22;1,352457909;43,53819294;Vetement/textile;Femme;Bon;4
1307;30/11/16;17:47:29;1,464818264;43,65417887;Materiaux;Carton;Abime;1
1308;18/09/16;10:32:31;1,364792681;43,5813093;Ameublement;Table;Inconnu;4
1309;30/10/16;07:12:47;1,471079322;43,55695046;Divers;NULL;Bon;1
1310;18/01/17;11:21:36;1,385285365;43,54725089;Vehicules;Velos;Abime;4
1311;22/09/17;17:54:42;1,355468524;43,64764382;Electromenager;NULL;Abime;2
1312;12/11/16;20:48:27;1,435427536;43,59752624;Divers;NULL;Abime;1
1313;31/05/17;17:40:08;1,444409227;43,62064289;Vetement/textile;Femme;Bon;4
1314;27/11/16;08:28:46;1,384110869;43,58194022;Materiaux;Feraille;Bon;2
1315;03/10/17;08:59:14;1,397608398;43,63663214;Electronique;Jeux videos;Abime;4
1316;28/08/17;23:14:32;1,466588306;43,65842156;Electronique;Telephonie;Inconnu;3
1317;30/12/16;15:56:54;1,354823837;43,53001915;Materiaux;Verre;Abime;2
1318;07/10/17;12:19:02;1,495718071;43,54653085;Materiaux;Verre;Abime;1
1319;23/11/16;11:27:48;1,510565544;43,5361095;Electronique;Jeux videos;Inconnu;2
1320;01/03/17;16:01:52;1,495569155;43,6058494;Materiaux;Carton;Abime;3
1321;26/02/17;01:39:45;1,454829644;43,64015527;Divers;NULL;Bon;3
1322;11/05/17;02:07:52;1,458746266;43,55445342;Decos;NULL;Inconnu;2
1323;01/10/17;22:31:50;1,404434299;43,57889438;Materiaux;Bois;Abime;2
1324;20/01/17;02:38:16;1,496340254;43,59121543;Electronique;Jeux videos;Abime;3
1325;15/03/17;06:48:17;1,461208422;43,65557096;Electronique;Ordinateur;Abime;1
1326;24/11/16;14:21:19;1,397510071;43,58222128;Vehicules;Autres;Reparable;3
1327;07/09/17;07:42:20;1,479398835;43,57558364;Ameublement;Literie;Abime;2
1328;07/08/17;01:43:48;1,407831711;43,65771144;Outils;NULL;Abime;3
1329;22/09/16;19:25:47;1,363896268;43,57947785;Materiaux;Bois;Abime;3
1330;19/07/17;11:04:12;1,349099879;43,59684021;Ameublement;Chaise;Reparable;4
1331;04/04/17;07:35:11;1,449763925;43,62084095;Ameublement;Fauteuil;Bon;3
1332;15/01/17;11:11:25;1,48172835;43,58068303;Materiaux;Feraille;Inconnu;2
1333;13/03/17;12:01:55;1,483474263;43,64896853;Vehicules;Pieces detaches;Inconnu;3
1334;01/08/17;01:47:24;1,364463854;43,65540257;Materiaux;Verre;Reparable;4
1335;17/09/17;14:31:33;1,473329556;43,62723348;Vehicules;Autres;Inconnu;1
1336;21/03/17;23:49:43;1,463038278;43,59579719;Electronique;Ordinateur;Inconnu;3
1337;24/10/16;01:32:53;1,440195713;43,58378509;Vetement/textile;Femme;Inconnu;4
1338;13/08/17;04:43:18;1,48709012;43,53854383;Ameublement;Literie;Inconnu;2
1339;14/02/17;22:24:20;1,435958486;43,65360885;Vetement/textile;Enfant;Bon;3
1340;04/01/17;14:51:38;1,350359239;43,61221544;Vetement/textile;Enfant;Abime;2
1341;10/05/17;19:02:27;1,356818602;43,60866278;Electronique;Ordinateur;Abime;1
1342;28/01/17;12:07:03;1,486752105;43,57575143;Materiaux;Bois;Abime;2
1343;16/02/17;09:35:23;1,355549666;43,58366247;Vetement/textile;Homme;Abime;4
1344;11/05/17;14:16:30;1,426041411;43,54361226;Ameublement;Table;Bon;1
1345;22/01/17;05:48:11;1,498134238;43,59294824;Ameublement;Literie;Reparable;3
1346;27/08/17;14:06:31;1,470476113;43,61208546;Electromenager;NULL;Reparable;2
1347;12/06/17;11:46:48;1,408676815;43,5661429;Electromenager;NULL;Bon;3
1348;23/10/16;10:05:39;1,478131649;43,60758916;Decos;NULL;Bon;1
1349;05/06/17;18:16:36;1,485004319;43,61610415;Vetement/textile;Homme;Inconnu;4
1350;22/01/17;01:43:26;1,386961244;43,59803713;Outils;NULL;Inconnu;1
1351;04/10/16;16:17:00;1,395410947;43,57654039;Vetement/textile;Enfant;Bon;3
1352;07/09/17;09:07:17;1,434249561;43,61502562;Decos;NULL;Inconnu;3
1353;25/02/17;10:54:46;1,354908489;43,59381966;Electromenager;NULL;Bon;2
1354;27/09/17;02:02:08;1,445796149;43,59193308;Ameublement;Rangement;Abime;3
1355;07/10/17;03:44:34;1,441001825;43,53849155;Materiaux;Verre;Abime;1
1356;15/07/17;12:44:14;1,3766866;43,59641251;Vaisselles;NULL;Abime;1
1357;16/02/17;18:03:40;1,456494102;43,55834425;Vetement/textile;Enfant;Bon;1
1358;24/12/16;20:11:45;1,424201705;43,64665905;Electronique;Jeux videos;Inconnu;2
1359;14/02/17;04:11:28;1,485808279;43,60620448;Decos;NULL;Inconnu;1
1360;18/09/16;04:35:10;1,353036422;43,6577773;Ameublement;Rangement;Bon;1
1361;01/04/17;07:20:23;1,42437222;43,60161853;Ameublement;Rangement;Inconnu;2
1362;06/09/17;06:20:31;1,423739021;43,53325933;Materiaux;Feraille;Inconnu;1
1363;15/05/17;15:07:12;1,358399996;43,63857047;Vehicules;Velos;Bon;2
1364;17/12/16;22:03:10;1,365678133;43,62399233;Vetement/textile;Femme;Bon;4
1365;15/09/16;00:37:55;1,507986799;43,55765998;Outils;NULL;Abime;4
1366;02/10/17;12:22:53;1,404455828;43,64326526;Ameublement;Rangement;Abime;4
1367;09/07/17;05:25:10;1,36154534;43,62591775;Materiaux;Carton;Inconnu;3
1368;08/06/17;16:15:16;1,382819639;43,65387269;Outils;NULL;Abime;2
1369;25/08/17;00:13:09;1,429660874;43,60193418;Electronique;Jeux videos;Abime;1
1370;15/09/16;21:52:15;1,348953365;43,54372973;Divers;NULL;Reparable;2
1371;28/01/17;13:52:44;1,48534628;43,64077691;Outils;NULL;Bon;2
1372;24/09/17;12:55:38;1,48568355;43,58792664;Ameublement;Rangement;Abime;4
1373;06/06/17;15:09:08;1,476474014;43,58524289;Electronique;Telephonie;Bon;4
1374;06/10/16;02:24:40;1,458909648;43,59552432;Vetement/textile;Femme;Bon;2
1375;23/01/17;21:15:20;1,41670589;43,64854033;Vetement/textile;Femme;Inconnu;4
1376;10/11/16;20:30:13;1,503674541;43,59960724;Ameublement;Chaise;Reparable;2
1377;19/03/17;00:32:56;1,363844262;43,56092699;Vehicules;Autres;Reparable;1
1378;27/04/17;16:31:57;1,365115299;43,64677712;Electromenager;NULL;Bon;1
1379;04/05/17;11:42:50;1,396194621;43,58501894;Materiaux;Carton;Reparable;2
1380;12/07/17;12:21:56;1,489979326;43,62159837;Vaisselles;NULL;Reparable;2
1381;18/10/16;12:42:25;1,496819751;43,58841754;Outils;NULL;Inconnu;3
1382;08/07/17;13:59:49;1,448484748;43,58351877;Vetement/textile;Homme;Bon;4
1383;05/07/17;00:31:07;1,344826591;43,56391121;Ameublement;Fauteuil;Inconnu;2
1384;20/10/16;01:22:33;1,504387691;43,65509626;Materiaux;Verre;Inconnu;3
1385;01/03/17;21:08:59;1,433922815;43,57437399;Electronique;Telephonie;Inconnu;3
1386;02/10/17;16:48:27;1,483128459;43,63791102;Vehicules;Autres;Bon;3
1387;21/07/17;10:32:36;1,376465503;43,53652109;Vehicules;Pieces detaches;Reparable;2
1388;06/04/17;02:09:50;1,491261778;43,57391319;Electromenager;NULL;Reparable;4
1389;31/12/16;19:18:38;1,462357631;43,57609569;Vehicules;Autres;Reparable;4
1390;03/05/17;23:13:47;1,409837057;43,61275958;Vetement/textile;Homme;Abime;3
1391;18/09/16;20:39:24;1,364423344;43,64636489;Ameublement;Fauteuil;Inconnu;1
1392;08/06/17;11:48:12;1,503327491;43,62886492;Vetement/textile;Homme;Abime;3
1393;20/05/17;14:45:55;1,485723362;43,55852273;Vehicules;Pieces detaches;Reparable;2
1394;09/09/17;18:04:02;1,504780176;43,536798;Materiaux;Carton;Inconnu;2
1395;08/12/16;11:06:12;1,478615802;43,6077232;Ameublement;Rangement;Bon;3
1396;23/07/17;10:27:45;1,490621943;43,54215803;Electronique;Jeux videos;Inconnu;4
1397;01/11/16;19:47:08;1,404279788;43,61827509;Vetement/textile;Enfant;Bon;4
1398;02/08/17;20:01:18;1,503319761;43,53419002;Vehicules;Pieces detaches;Reparable;4
1399;27/09/16;03:27:03;1,374799509;43,61465868;Ameublement;Table;Bon;4
1400;09/10/16;19:25:25;1,424949627;43,57126454;Ameublement;Rangement;Abime;4
1401;10/02/17;08:28:00;1,413235848;43,62947508;Vetement/textile;Homme;Reparable;1
1402;25/07/17;04:07:38;1,4457371;43,64821821;Electronique;Ordinateur;Abime;3
1403;29/12/16;04:06:10;1,408995922;43,56415615;Vetement/textile;Enfant;Bon;1
1404;05/01/17;04:34:34;1,388550495;43,6167141;Decos;NULL;Abime;1
1405;15/05/17;21:55:08;1,385299933;43,52949236;Vehicules;Pieces detaches;Abime;3
1406;01/11/16;05:21:39;1,389741785;43,53012457;Vehicules;Velos;Bon;4
1407;06/11/16;14:25:50;1,459267297;43,64737358;Decos;NULL;Inconnu;3
1408;06/12/16;18:21:12;1,346723061;43,6423502;Materiaux;Carton;Bon;3
1409;12/06/17;02:33:50;1,440004167;43,64215235;Ameublement;Literie;Reparable;2
1410;06/09/17;21:13:26;1,371848684;43,64841811;Vehicules;Pieces detaches;Abime;3
1411;21/11/16;04:58:23;1,388125495;43,60592029;Materiaux;Verre;Abime;1
1412;24/09/16;13:11:49;1,468204754;43,65461423;Outils;NULL;Inconnu;3
1413;16/02/17;15:22:32;1,440915751;43,63397919;Outils;NULL;Reparable;3
1414;15/03/17;21:52:25;1,424826413;43,62478471;Ameublement;Chaise;Reparable;2
1415;18/12/16;05:12:16;1,489168897;43,64731189;Ameublement;Fauteuil;Inconnu;2
1416;02/07/17;11:57:10;1,384638796;43,63497824;Materiaux;Verre;Abime;1
1417;13/03/17;04:18:20;1,445224128;43,55994652;Ameublement;Chaise;Inconnu;2
1418;10/04/17;20:46:22;1,415937505;43,63224745;Electromenager;NULL;Inconnu;4
1419;01/09/17;06:32:18;1,42194496;43,63943148;Ameublement;Chaise;Inconnu;3
1420;04/01/17;15:54:36;1,419857013;43,63578067;Electronique;Ordinateur;Inconnu;2
1421;30/10/16;03:09:16;1,449066256;43,52977569;Ameublement;Chaise;Inconnu;4
1422;04/11/16;11:00:07;1,412168123;43,53762207;Ameublement;Literie;Inconnu;3
1423;20/02/17;18:28:04;1,442741307;43,63075412;Electronique;Jeux videos;Abime;2
1424;13/05/17;21:12:48;1,482405049;43,60043956;Outils;NULL;Reparable;4
1425;08/10/16;20:26:52;1,475614577;43,63494822;Ameublement;Table;Bon;3
1426;21/07/17;15:11:49;1,444022002;43,61269358;Divers;NULL;Inconnu;4
1427;02/09/17;22:22:38;1,455244492;43,54897609;Electronique;Ordinateur;Abime;3
1428;10/12/16;03:45:46;1,383673525;43,574068;Vetement/textile;Enfant;Reparable;2
1429;24/04/17;08:06:10;1,361938723;43,56913048;Vehicules;Velos;Inconnu;1
1430;13/03/17;20:37:10;1,383334879;43,54094691;Electronique;Telephonie;Reparable;3
1431;02/03/17;10:23:44;1,445480922;43,58044427;Electronique;Telephonie;Bon;2
1432;02/03/17;18:59:00;1,360519944;43,5382172;Vaisselles;NULL;Reparable;1
1433;22/09/16;13:21:18;1,360429287;43,60012419;Materiaux;Feraille;Abime;3
1434;07/12/16;13:04:46;1,38562656;43,56215029;Materiaux;Verre;Inconnu;4
1435;03/03/17;22:33:31;1,425256485;43,55720548;Vetement/textile;Femme;Reparable;3
1436;26/08/17;09:27:45;1,439799449;43,61198435;Vehicules;Pieces detaches;Reparable;3
1437;18/09/16;10:40:31;1,406310498;43,65879715;Divers;NULL;Abime;1
1438;12/08/17;03:34:27;1,444115535;43,53353921;Electromenager;NULL;Reparable;3
1439;18/03/17;18:33:53;1,504564911;43,60909624;Electromenager;NULL;Bon;4
1440;02/03/17;00:25:40;1,345235719;43,55820468;Ameublement;Table;Abime;3
1441;02/04/17;15:20:22;1,506855946;43,53967578;Materiaux;Feraille;Reparable;4
1442;20/08/17;05:53:16;1,401890533;43,55681228;Vetement/textile;Femme;Bon;3
1443;19/03/17;15:21:22;1,415250891;43,54756533;Materiaux;Feraille;Bon;1
1444;05/06/17;22:41:07;1,383397896;43,65602931;Outils;NULL;Inconnu;4
1445;05/02/17;20:00:26;1,345833169;43,58144656;Ameublement;Chaise;Inconnu;2
1446;24/04/17;13:43:42;1,391026864;43,54936837;Outils;NULL;Abime;3
1447;30/09/16;08:55:52;1,347149137;43,55394376;Vetement/textile;Homme;Abime;4
1448;16/08/17;04:50:58;1,374772854;43,62506532;Ameublement;Fauteuil;Reparable;3
1449;29/01/17;06:35:29;1,409639695;43,57600424;Vetement/textile;Femme;Reparable;1
1450;12/10/16;17:33:04;1,415187412;43,62107617;Vaisselles;NULL;Abime;2
1451;28/10/16;18:37:48;1,351921284;43,5320803;Decos;NULL;Inconnu;4
1452;19/04/17;09:46:15;1,473044619;43,61085725;Electronique;Ordinateur;Inconnu;4
1453;12/03/17;01:40:07;1,461970427;43,61501528;Vetement/textile;Femme;Inconnu;2
1454;03/07/17;02:41:15;1,486956829;43,6025807;Vehicules;Pieces detaches;Inconnu;3
1455;16/02/17;03:12:46;1,373409992;43,59725978;Materiaux;Bois;Abime;4
1456;24/08/17;12:28:43;1,343481085;43,62675045;Ameublement;Literie;Abime;2
1457;28/11/16;00:38:53;1,449054352;43,59292433;Ameublement;Literie;Reparable;2
1458;04/05/17;05:11:20;1,347539059;43,59709265;Vetement/textile;Femme;Abime;2
1459;28/03/17;21:54:16;1,397410689;43,66038006;Vetement/textile;Enfant;Bon;2
1460;26/12/16;21:03:11;1,442009473;43,54508199;Ameublement;Table;Abime;4
1461;26/11/16;03:46:35;1,460788111;43,54833058;Electromenager;NULL;Abime;3
1462;05/09/16;02:45:55;1,463544828;43,54817174;Electromenager;NULL;Reparable;4
1463;03/12/16;04:11:10;1,449096541;43,61672083;Vehicules;Autres;Bon;2
1464;18/09/16;10:17:12;1,364357994;43,5842176;Ameublement;Chaise;Reparable;4
1465;21/01/17;17:54:09;1,446723032;43,63125565;Vetement/textile;Homme;Abime;1
1466;15/09/17;07:32:15;1,471108821;43,58005412;Outils;NULL;Bon;4
1467;14/07/17;08:06:16;1,455167237;43,5525283;Electronique;Telephonie;Reparable;2
1468;07/10/17;04:31:44;1,460786206;43,60686065;Ameublement;Literie;Abime;4
1469;17/06/17;10:02:39;1,461885148;43,54333842;Materiaux;Verre;Bon;1
1470;11/09/17;01:01:23;1,389479586;43,58722102;Vetement/textile;Enfant;Bon;1
1471;28/01/17;15:08:22;1,380401844;43,58446551;Vetement/textile;Femme;Inconnu;4
1472;06/03/17;05:47:01;1,506208079;43,58016711;Ameublement;Chaise;Reparable;3
1473;19/07/17;01:28:35;1,457681578;43,59802228;Materiaux;Feraille;Inconnu;1
1474;21/01/17;17:41:16;1,409133381;43,55002354;Electronique;Jeux videos;Reparable;1
1475;04/03/17;05:01:12;1,382944113;43,57317828;Electronique;Jeux videos;Inconnu;3
1476;02/10/16;16:06:33;1,423745905;43,55342148;Vetement/textile;Enfant;Inconnu;1
1477;16/04/17;21:12:29;1,356422911;43,60569572;Electromenager;NULL;Abime;2
1478;21/07/17;12:25:20;1,382330516;43,58648377;Materiaux;Verre;Inconnu;2
1479;13/10/16;15:39:41;1,356399626;43,60312562;Decos;NULL;Bon;1
1480;14/12/16;04:33:15;1,41870169;43,66014818;Vehicules;Velos;Bon;2
1481;12/02/17;03:30:11;1,424769576;43,55999862;Vehicules;Autres;Inconnu;4
1482;02/10/16;16:12:08;1,446259131;43,64136231;Ameublement;Fauteuil;Bon;2
1483;05/11/16;23:08:35;1,353460142;43,57352199;Materiaux;Carton;Abime;1
1484;04/10/17;05:15:04;1,367208856;43,53607398;Vaisselles;NULL;Reparable;3
1485;17/04/17;07:08:44;1,505497426;43,60803343;Vehicules;Velos;Reparable;3
1486;10/03/17;11:31:34;1,491305078;43,64673698;Vehicules;Pieces detaches;Inconnu;1
1487;19/05/17;10:32:25;1,47780281;43,59269257;Ameublement;Literie;Abime;3
1488;24/05/17;09:06:11;1,357006503;43,58976666;Ameublement;Fauteuil;Reparable;3
1489;02/04/17;05:25:15;1,345790879;43,63730122;Vetement/textile;Enfant;Bon;4
1490;13/08/17;09:52:16;1,409953784;43,53029397;Ameublement;Fauteuil;Inconnu;2
1491;14/09/17;19:37:17;1,431612968;43,57798357;Ameublement;Table;Inconnu;3
1492;12/03/17;23:47:08;1,432401523;43,59186094;Vaisselles;NULL;Reparable;2
1493;23/06/17;18:34:13;1,436218058;43,55449825;Outils;NULL;Inconnu;4
1494;21/09/17;09:59:23;1,390748621;43,65039082;Divers;NULL;Abime;1
1495;19/03/17;13:50:49;1,375755414;43,64306329;Vetement/textile;Femme;Abime;3
1496;11/11/16;16:03:03;1,374681791;43,65153776;Vaisselles;NULL;Inconnu;3
1497;05/02/17;20:50:08;1,374051253;43,57208007;Materiaux;Feraille;Inconnu;3
1498;15/09/17;19:18:40;1,372880467;43,60690022;Vetement/textile;Femme;Inconnu;3
1499;02/05/17;23:24:56;1,399888606;43,57325246;Vehicules;Pieces detaches;Reparable;2
1500;02/04/17;05:07:00;1,409984712;43,63195124;Ameublement;Fauteuil;Abime;2
1501;01/11/16;21:52:46;1,387254779;43,6584228;Electronique;Jeux videos;Inconnu;3
1502;07/03/17;13:59:36;1,345383691;43,55701018;Vehicules;Pieces detaches;Bon;2
1503;01/12/16;01:58:31;1,425703817;43,61725801;Materiaux;Bois;Inconnu;1
1504;08/09/16;18:02:15;1,36933785;43,62049008;Ameublement;Fauteuil;Abime;2
1505;11/04/17;06:47:34;1,396542651;43,54850688;Electromenager;NULL;Bon;1
1506;02/05/17;11:37:29;1,470022197;43,63912971;Electronique;Telephonie;Inconnu;3
1507;10/08/17;10:53:10;1,456851945;43,6183192;Decos;NULL;Abime;2
1508;19/02/17;04:10:11;1,427010247;43,58135396;Vetement/textile;Femme;Bon;1
1509;27/01/17;18:01:18;1,414751428;43,61901903;Vaisselles;NULL;Bon;3
1510;15/09/17;04:10:24;1,405125369;43,65932574;Vaisselles;NULL;Abime;3
1511;08/07/17;07:29:48;1,504020345;43,55275902;Electronique;Jeux videos;Inconnu;4
1512;02/02/17;02:33:48;1,357734785;43,54696025;Ameublement;Rangement;Inconnu;4
1513;05/07/17;10:00:23;1,41728526;43,5875717;Vetement/textile;Femme;Reparable;4
1514;07/09/16;16:59:31;1,464207746;43,5723824;Materiaux;Carton;Reparable;4
1515;07/04/17;12:16:52;1,450791253;43,55787901;Materiaux;Bois;Abime;2
1516;25/07/17;19:03:50;1,508331406;43,52974207;Electronique;Jeux videos;Abime;3
1517;23/12/16;06:12:58;1,365892608;43,58544442;Vehicules;Velos;Bon;3
1518;02/09/17;19:01:09;1,38403102;43,63797811;Electronique;Jeux videos;Bon;2
1519;28/05/17;13:12:41;1,430773245;43,64746771;Electronique;Jeux videos;Abime;1
1520;28/07/17;20:30:48;1,457998273;43,61994985;Vetement/textile;Femme;Bon;2
1521;13/03/17;10:12:42;1,478964887;43,60561516;Vetement/textile;Femme;Inconnu;1
1522;26/06/17;16:11:47;1,401437229;43,6347044;Electronique;Telephonie;Bon;3
1523;19/12/16;16:44:19;1,491033854;43,60717991;Outils;NULL;Inconnu;2
1524;02/09/16;12:19:39;1,510612933;43,63735712;Vaisselles;NULL;Abime;1
1525;20/01/17;15:13:29;1,394451583;43,65607226;Materiaux;Feraille;Inconnu;4
1526;23/02/17;14:48:10;1,468950599;43,59546083;Ameublement;Table;Inconnu;1
1527;12/11/16;02:15:13;1,382630501;43,64146808;Vaisselles;NULL;Abime;4
1528;29/07/17;08:47:07;1,367990182;43,61697354;Ameublement;Table;Abime;3
1529;31/03/17;23:24:20;1,441309183;43,59326505;Materiaux;Verre;Bon;1
1530;07/08/17;16:44:46;1,378418854;43,53791685;Vehicules;Pieces detaches;Inconnu;1
1531;06/02/17;23:50:53;1,456012749;43,57771174;Vetement/textile;Enfant;Abime;1
1532;16/12/16;02:24:08;1,406866404;43,56407212;Electromenager;NULL;Bon;1
1533;16/09/17;02:19:24;1,495366688;43,5329422;Vetement/textile;Femme;Reparable;1
